strategy,timeframe,tp,sl,leverage,trades,wins,win_rate,avg_win,avg_loss,risk_reward,ev,total_pnl
趋势EMA交叉,1h,50,7,5,388,194,50.0,5.058021642980719,4.187845893056565,7.142857142857143,107.5,844.0704774264303
恐慌闪崩,1h,50,3,20,19,3,15.789473684210526,3.2665468912883036,2.863524003900972,16.666666666666668,107.36842105263158,-720.3348677710126
放量突破,1d,20,3,20,11,4,36.36363636363637,19.999999999999996,3.000000000000003,6.666666666666667,107.27272727272728,1179.999999999999
EMA7/25金叉,1h,30,5,10,475,213,44.8421052631579,5.422373600041379,3.7631899961917954,6.0,106.94736842105266,1690.0979780656312
EMA7/25金叉,1h,20,3,20,576,209,36.28472222222222,5.526115107328462,2.7426799631027117,6.666666666666667,106.90972222222221,2967.890219459063
突破买入,1h,30,7,10,515,246,47.76699029126213,5.545355577907918,4.017441414354351,4.285714285714286,106.73786407766991,2834.657317040276
看涨插针,1d,150,3,5,44,7,15.909090909090908,50.75156822768985,3.0000000000000036,50.0,106.70454545454545,1221.3048879691441
恐慌闪崩,4h,50,10,5,23,12,52.17391304347826,10.749087524104786,7.626864559827126,5.0,106.52173913043478,225.46770065579517
EMA7/25金叉,1h,15,3,30,580,211,36.37931034482759,5.445333748725731,2.751919935285363,5.0,106.44827586206895,4005.208945824913
放量突破,1d,15,3,30,11,4,36.36363636363637,14.999999999999986,3.000000000000003,5.0,106.36363636363637,1169.9999999999975
EMA7/25金叉,4h,100,3,5,174,41,23.563218390804597,15.895032502561449,2.980875838553391,33.333333333333336,106.35057471264366,1276.1992303870923
看涨插针,1h,30,7,10,512,244,47.65625,5.435557820029113,4.31294409483571,4.285714285714286,106.328125,1704.070906711338
突破买入,1h,20,3,20,675,244,36.148148148148145,5.632312466913748,2.712649144866792,6.666666666666667,106.28148148148148,4102.649209787334
恐慌闪崩,1d,100,5,5,20,5,25.0,67.52695908217049,5.0000000000000036,20.0,106.25,1313.173977054262
EMA7/25金叉,1d,100,5,5,28,7,25.0,58.434117511538865,5.0000000000000036,20.0,106.25,1520.1941129038598
突破买入,1d,30,2,25,41,8,19.51219512195122,30.000000000000004,2.0000000000000013,15.0,106.09756097560975,4350.0
EMA50/200黄金交叉,1h,50,5,5,145,69,47.58620689655172,4.964917052098005,3.9231923777452193,10.0,105.86206896551724,222.08327943062875
恐慌闪崩,1d,100,7,5,19,5,26.31578947368421,62.42806264613396,7.000000000000008,14.285714285714286,105.7894736842105,1070.7015661533483
恐慌闪崩,1h,150,3,5,19,3,15.789473684210526,3.2665468912883036,2.863524003900972,50.0,105.7894736842105,-180.08371694275314
RSI超卖,1d,150,3,5,38,6,15.789473684210526,64.43702515457475,3.0000000000000018,50.0,105.7894736842105,1453.1107546372418
突破买入,1h,15,3,30,687,249,36.24454148471616,5.731737767311486,2.7290146252527876,5.0,105.72052401746728,6956.828945995167
突破买入,1h,30,5,10,562,250,44.48398576512456,5.645589679495948,3.723153705465355,6.0,105.69395017793593,2497.734637687963
恐慌闪崩,1d,50,3,25,22,3,13.636363636363635,49.99999999999999,3.0000000000000027,16.666666666666668,105.68181818181817,2324.9999999999986
RSI超卖,4h,75,7,5,140,48,34.285714285714285,12.450746023940331,6.425146535414908,10.714285714285714,105.57142857142858,32.611639454821294
EMA7/25金叉,1d,30,5,15,32,11,34.375,27.720779795718002,5.000000000000003,6.0,105.46875,2998.9286662934705
EMA50/200黄金交叉,1h,15,2,25,156,57,36.53846153846153,5.446185665863759,1.9395910725696164,7.5,105.28846153846152,2960.326669246055
EMA50/200黄金交叉,4h,100,2,5,31,7,22.58064516129032,14.637636299660256,2.000000000000003,50.0,105.16129032258064,272.3172704881086
趋势EMA交叉,1h,50,10,5,379,196,51.71503957783641,4.966922993348346,4.2966852997570815,5.0,105.14511873350924,936.1174842036495
放量突破,1d,30,15,5,10,8,80.0,23.93105983781527,15.0,2.0,105.0,807.2423935126109
EMA7/25金叉,1h,50,7,5,440,216,49.09090909090909,5.207874399151381,4.323517641931397,7.142857142857143,104.90909090909092,782.1645921203269
趋势EMA交叉,1d,30,2,25,31,6,19.35483870967742,30.000000000000004,2.0000000000000018,15.0,104.83870967741936,3250.0
看涨插针,4h,30,3,25,248,54,21.774193548387096,13.436042213021866,2.9582491750366295,10.0,104.63709677419357,3791.148488651873
放量突破,1d,15,2,25,11,4,36.36363636363637,14.999999999999986,2.000000000000005,7.5,104.54545454545456,1149.9999999999975
EMA50/200黄金交叉,4h,30,2,20,31,7,22.58064516129032,14.05330565986418,2.000000000000003,15.0,104.51612903225805,1007.4627923809834
突破买入,1d,100,10,5,25,7,28.000000000000004,47.223178159721776,9.999999999999996,10.0,104.00000000000003,752.8112355902625
突破买入,1d,100,7,5,27,7,25.925925925925924,48.799363662503744,7.000000000000009,14.285714285714286,103.7037037037037,1007.9777281876304
EMA7/25金叉,1h,30,2,15,690,192,27.82608695652174,6.093577626298798,1.9522480591983162,15.0,103.56521739130434,2966.210561529116
EMA50/200黄金交叉,1h,20,3,15,151,65,43.04635761589404,5.1981987061677835,2.6029406565636637,6.666666666666667,103.50993377483444,1710.4502915464627
恐慌闪崩,4h,50,7,10,23,7,30.434782608695656,5.965016570327146,6.6079826358703,7.142857142857143,103.47826086956523,-639.7260618163479
EMA7/25金叉,4h,75,5,5,137,44,32.11678832116788,14.172494964681874,4.71565763468686,15.0,103.46715328467153,925.1680921006223
趋势EMA交叉,1d,20,3,25,29,9,31.03448275862069,19.321267296379148,3.0000000000000044,6.666666666666667,103.44827586206898,2847.2851416853064
EMA50/200黄金交叉,1h,20,5,15,145,69,47.58620689655172,5.041087182656901,3.9231923777452193,4.0,103.44827586206897,745.0859234203447
看涨插针,1h,20,3,20,710,252,35.49295774647888,5.388380606550479,2.8019528197159853,6.666666666666667,103.26760563380284,1491.5504284159915
RSI超卖,1d,50,3,20,39,6,15.384615384615385,50.0,3.0000000000000018,16.666666666666668,103.07692307692307,4019.999999999999
EMA7/25金叉,1d,75,10,5,25,9,36.0,57.103918864066195,9.999999999999996,7.5,103.0,1769.676348882979
EMA7/25金叉,1h,20,2,25,691,192,27.785817655571638,5.946869262085092,1.9523437544704638,10.0,102.82199710564402,4189.484120989402
看涨插针,4h,150,2,5,283,42,14.840989399293287,15.035045047411748,1.994706103498171,75.0,102.79151943462897,753.7386052411707
放量突破,1h,50,5,5,439,203,46.24145785876993,4.966932391282194,3.8860528380090065,10.0,102.1640091116173,455.89402830079905
EMA50/200黄金交叉,1h,50,10,5,140,71,50.71428571428571,4.777262468320289,4.694550415813078,5.0,102.14285714285714,76.30828279819049
突破买入,4h,100,3,5,229,52,22.707423580786028,15.236475486564416,2.986173399388042,33.333333333333336,101.94323144104804,1318.7201680483306
看涨插针,4h,30,5,15,184,62,33.69565217391305,12.047632813289356,4.743332661594897,6.0,101.9021739130435,2523.999745640444
RSI超卖,1h,50,2,10,704,165,23.4375,5.745844619574432,1.9651723791361826,25.0,101.875,-1111.6355012462109
恐慌闪崩,1d,200,2,15,23,1,4.3478260869565215,88.77194460755786,1.9999999999999998,100.0,101.73913043478261,671.579169113368
看涨插针,1h,15,3,30,721,256,35.50624133148405,5.33133844049331,2.810487586371908,5.0,101.7337031900139,1738.3773931005062
突破买入,1d,100,5,5,29,7,24.137931034482758,55.203257551747065,5.0000000000000036,20.0,101.72413793103448,1382.1140143111465
趋势EMA交叉,1d,75,7,5,24,8,33.33333333333333,57.51876465860563,7.000000000000007,10.714285714285714,101.66666666666663,1740.750586344225
趋势EMA交叉,1h,50,5,5,417,192,46.043165467625904,5.242733758790978,3.7553872593353956,10.0,101.61870503597123,808.2137416870188
RSI超卖,1h,30,7,10,397,184,46.34760705289673,5.36574042827261,4.780735562784013,4.285714285714286,101.48614609571788,-310.0043607083453
趋势EMA交叉,1h,75,2,5,571,165,28.896672504378284,5.710988576525867,1.9346730233739458,37.5,101.25218914185639,784.1793381847313
EMA7/25金叉,1d,75,15,5,23,9,39.130434782608695,56.7261303673993,14.25144495243751,5.0,101.08695652173915,1555.0747198623426
恐慌闪崩,1h,100,2,30,19,1,5.263157894736842,1.4053077357425119,2.0000000000000018,50.0,101.05263157894737,-1037.8407679277254
看涨插针,1h,30,5,10,568,245,43.13380281690141,5.592737964692491,3.8410716403709473,6.0,100.96830985915493,1295.5466150984403
趋势EMA交叉,1d,100,2,5,23,5,21.73913043478261,64.62306488247118,2.0000000000000018,50.0,100.86956521739131,1435.5766220617793
看涨插针,1d,75,2,15,53,6,11.320754716981133,41.99786370518106,2.0000000000000018,37.5,100.7547169811321,2369.807733466295
看涨插针,1h,50,10,5,478,240,50.2092050209205,5.1930522928862075,4.665500876596707,5.0,100.6276150627615,679.7167083133675
EMA7/25金叉,1d,30,3,15,34,10,29.411764705882355,28.38914056674124,3.0000000000000036,10.0,100.58823529411768,3178.3710850111847
RSI超卖,1d,75,2,20,44,4,9.090909090909092,63.93285477376206,2.000000000000001,37.5,100.00000000000001,3514.6283819009636
看涨插针,1h,50,7,5,513,243,47.368421052631575,5.443156769497422,4.32477079653725,7.142857142857143,99.99999999999997,774.9948996140807
突破买入,1h,50,7,5,514,243,47.276264591439684,5.441552278205388,3.984756251041708,7.142857142857143,99.7373540856031,1212.141297858032
EMA7/25金叉,4h,50,2,15,211,35,16.587677725118482,18.263244826643522,2.0000000000000013,25.0,99.38388625592415,4308.203533987846
放量突破,4h,30,7,10,94,43,45.744680851063826,11.485120328655661,6.208437385993251,4.285714285714286,99.25531914893615,1772.2986744653776
EMA50/200黄金交叉,4h,15,3,25,31,12,38.70967741935484,10.648381845316129,3.0000000000000027,5.0,99.19354838709677,1769.5145535948375
放量突破,4h,20,3,30,124,34,27.419354838709676,12.924551730266648,2.9758219723924477,6.666666666666667,99.19354838709675,5148.323439412373
EMA50/200黄金交叉,1h,50,3,5,151,65,43.04635761589404,5.117341182959109,2.6029406565636637,16.666666666666668,99.0728476821192,543.8714021393349
放量突破,4h,100,2,5,131,28,21.374045801526716,15.994410330544442,2.000000000000002,50.0,99.00763358778626,1209.217446276221
看涨插针,4h,50,10,5,137,68,49.63503649635037,11.348082585175497,7.707623058999662,5.0,98.90510948905111,1199.2181236047852
趋势EMA交叉,1d,75,3,5,24,7,29.166666666666668,55.02144532412073,3.000000000000004,25.0,98.75,1670.750586344225
突破买入,4h,50,2,15,279,46,16.48745519713262,17.290934311214905,1.9937883763591562,25.0,98.60215053763443,4962.454299363036
EMA7/25金叉,1h,50,5,5,474,213,44.936708860759495,5.316209812814482,3.7584512605450207,10.0,98.57594936708861,756.9845556361713
放量突破,1h,15,3,25,511,197,38.551859099804304,5.443828876011082,2.7979698364656795,5.0,98.48336594911939,4846.793998098994
放量突破,4h,30,5,15,106,35,33.0188679245283,13.833722612054986,4.755554012024382,6.0,98.34905660377359,2198.0393485229006
放量突破,1h,50,15,5,390,208,53.333333333333336,4.679639189985777,4.6740357633101,3.3333333333333335,98.33333333333334,613.4522129730183
恐慌闪崩,1d,50,15,5,15,8,53.333333333333336,38.52553750149062,13.891675390542343,3.3333333333333335,98.33333333333334,1054.8128613906426
EMA7/25金叉,1d,50,3,10,29,7,24.137931034482758,47.47798279999254,3.000000000000004,16.666666666666668,97.93103448275863,2663.458795999477
放量突破,1h,30,2,15,593,158,26.644182124789207,5.515598629969504,1.9589510622531132,15.0,97.89207419898818,289.8130718261635
突破买入,1h,50,10,5,485,239,49.27835051546392,5.365966001002845,4.1167554711049155,5.0,97.83505154639177,1348.720141739353
趋势EMA交叉,1h,20,5,15,421,194,46.080760095011875,5.343114070233852,3.766353010354467,4.0,97.80285035629454,2724.0299441235506
EMA7/25金叉,1h,75,2,5,686,192,27.988338192419825,5.886276420309713,1.9518614038072095,37.5,97.75510204081633,829.7276960935159
EMA7/25金叉,4h,30,2,30,213,35,16.431924882629108,15.98067485505651,2.0000000000000013,15.0,97.74647887323945,6099.708597809327
EMA50/200黄金交叉,4h,30,3,10,31,12,38.70967741935484,12.879815118606423,3.0000000000000027,10.0,97.74193548387096,975.5778142327704
看涨插针,1d,100,2,10,52,6,11.538461538461538,45.14204939641496,2.0000000000000013,50.0,97.6923076923077,1788.5229637848965
EMA7/25金叉,4h,30,5,15,140,46,32.857142857142854,13.319224963700478,4.724807866778399,6.0,97.49999999999997,2528.286132795789
EMA50/200黄金交叉,4h,50,2,10,31,7,22.58064516129032,14.637636299660256,2.000000000000003,25.0,97.41935483870967,544.6345409762172
EMA7/25金叉,1d,30,2,25,38,7,18.421052631578945,30.000000000000004,2.000000000000002,15.0,97.36842105263159,3700.0
放量突破,1h,20,5,15,442,203,45.92760180995475,5.17491949493744,3.900035438368726,4.0,97.22850678733032,1776.0028155326218
恐慌闪崩,1h,50,15,5,17,9,52.94117647058824,10.454182518648677,8.671862622904168,3.3333333333333335,97.05882352941178,123.56370842302368
EMA50/200黄金交叉,1h,30,2,10,156,57,36.53846153846153,5.732632989964061,1.9395910725696164,15.0,96.9230769230769,1347.405642435594
看涨插针,4h,100,3,5,240,52,21.666666666666668,14.1527134624742,2.9569167018995,33.333333333333336,96.58333333333334,900.2038004577629
EMA7/25金叉,1h,50,15,5,413,218,52.78450363196126,4.899387704142578,4.714561914640944,3.3333333333333335,96.54963680387408,743.634730740489
突破买入,1d,50,2,15,37,6,16.216216216216218,46.31331902045224,2.000000000000001,25.0,96.4864864864865,3238.198711840701
RSI超卖,1d,75,15,5,21,8,38.095238095238095,46.69331636775554,14.405041472372078,5.0,96.4285714285714,931.4049590060364
突破买入,1d,75,15,5,21,8,38.095238095238095,37.22288136630441,14.193863794932703,5.0,96.4285714285714,566.3141079815504
RSI超卖,1h,50,7,5,397,183,46.095717884130984,5.50698120994675,4.759059499826934,7.142857142857143,96.3727959697733,-53.305857713542686
放量突破,1d,30,2,10,11,4,36.36363636363637,30.000000000000007,2.000000000000005,15.0,96.36363636363637,1060.0
趋势EMA交叉,1d,15,3,30,29,10,34.48275862068966,14.99999999999999,3.000000000000005,5.0,96.20689655172416,2789.999999999995
恐慌闪崩,4h,100,5,5,26,6,23.076923076923077,6.622185540566041,4.78638610869624,20.0,96.15384615384616,-279.97304465264284
突破买入,1h,50,5,5,561,247,44.02852049910874,5.5031763280034465,3.715975249981834,10.0,96.07843137254903,962.3416226127777
突破买入,1h,30,2,15,834,219,26.258992805755394,6.291593086283545,1.939709660881427,15.0,96.04316546762588,2774.06166681028
放量突破,1h,20,2,25,596,158,26.51006711409396,5.478478419812531,1.9592322193609686,10.0,95.80536912751677,186.39695625688972
EMA7/25金叉,1d,100,2,5,29,6,20.689655172413794,60.51872464458819,2.0000000000000013,50.0,95.51724137931035,1585.5617393376453
RSI超卖,4h,50,2,20,261,34,13.026819923371647,16.1036993978573,1.9913841306706805,25.0,95.47892720306513,1909.6316372980773
RSI超卖,1h,20,2,30,709,167,23.554301833568406,5.866842585403146,1.9653651519453919,10.0,95.45839210155148,-2563.956017762312
放量突破,1d,20,5,15,11,5,45.45454545454545,19.999999999999996,5.000000000000004,4.0,95.45454545454544,1049.9999999999995
放量突破,4h,50,7,5,94,43,45.744680851063826,11.503831810075695,6.208437385993251,7.142857142857143,95.37234042553192,890.1723057379958
放量突破,1h,30,3,10,506,192,37.94466403162055,5.371336930140241,2.7979698364656795,10.0,95.21739130434781,1527.3416193670282
RSI超卖,1h,50,10,5,362,175,48.34254143646409,5.961640408318806,4.95372108624661,5.0,95.02762430939227,584.7061416383758
EMA50/200黄金交叉,1h,15,3,20,151,65,43.04635761589404,5.078868989389235,2.6029406565636637,5.0,94.96688741721854,2125.4717569165045
RSI超卖,1d,50,5,15,34,7,20.588235294117645,49.108449121120906,5.000000000000005,10.0,94.85294117647058,3131.3871577176938
放量突破,4h,30,2,20,133,28,21.052631578947366,15.503550370878953,2.000000000000002,15.0,94.73684210526316,4481.9882076922095
恐慌闪崩,1h,50,5,10,19,5,26.31578947368421,4.345546426940336,4.433877256267948,10.0,94.73684210526315,-403.4654945304959
突破买入,4h,30,2,30,298,48,16.10738255033557,15.520577652955865,1.9942107667667335,15.0,94.63087248322148,7393.051069505943
看涨插针,1h,30,2,15,859,223,25.960419091967402,6.169235394379462,1.9594666461875303,15.0,94.61001164144352,1942.7805895702627
趋势EMA交叉,1h,50,15,5,374,195,52.139037433155075,4.896023710682756,4.503279239460625,3.3333333333333335,94.451871657754,743.1881985984276
EMA7/25金叉,1h,20,5,15,476,215,45.168067226890756,5.41688260953393,3.7584512605450207,4.0,94.38025210084035,2755.109730713171
看涨插针,4h,75,2,10,283,42,14.840989399293287,15.035045047411748,1.994706103498171,37.5,94.27561837455829,1507.4772104823414
突破买入,1d,30,3,25,39,8,20.51282051282051,30.000000000000004,3.000000000000003,10.0,94.23076923076921,3674.9999999999986
突破买入,4h,50,15,5,121,63,52.066115702479344,11.910034812629423,8.252073265653797,3.3333333333333335,94.21487603305786,1358.5597189386679
EMA7/25金叉,4h,50,3,10,175,41,23.42857142857143,16.367163131914456,2.981018556176127,16.666666666666668,94.17142857142858,2715.9720188089177
EMA7/25金叉,1d,20,3,25,34,10,29.411764705882355,19.389140566741233,3.0000000000000036,6.666666666666667,94.11764705882354,3047.285141685306
突破买入,4h,75,5,5,178,53,29.775280898876407,15.897491640009516,4.793339486868901,15.0,94.10112359550561,1216.998105309458
放量突破,1d,50,2,5,10,4,40.0,44.732478476420326,2.0000000000000053,25.0,94.0,834.6495695284063
突破买入,1h,20,2,25,841,220,26.159334126040427,6.203543931333486,1.9402921762352296,10.0,93.87633769322238,3996.4555862822267
看涨插针,1h,50,5,5,567,245,43.20987654320987,5.578262046844789,3.837472483974583,10.0,93.82716049382715,655.0403081857864
趋势EMA交叉,4h,30,2,25,178,32,17.97752808988764,15.929331451972462,2.000000000000001,15.0,93.82022471910113,5443.465161577966
趋势EMA交叉,4h,50,10,5,96,46,47.91666666666667,13.289885376617834,6.88340579344253,5.0,93.75000000000003,1335.8221882614694
看涨插针,1d,50,5,15,44,9,20.454545454545457,43.385711552707804,5.000000000000004,10.0,93.75000000000003,3232.071059615551
趋势EMA交叉,1h,15,3,25,487,182,37.37166324435318,5.140039122016431,2.7333486024050475,5.0,93.17248459958932,2545.394911836277
恐慌闪崩,1h,75,3,10,19,3,15.789473684210526,3.2665468912883036,2.863524003900972,25.0,93.15789473684208,-360.1674338855063
RSI超卖,1d,75,3,10,38,6,15.789473684210526,61.15985276887537,3.0000000000000018,25.0,93.15789473684208,2709.591166132521
EMA7/25金叉,4h,30,3,20,177,41,23.163841807909606,14.826559621960065,2.98129769505589,10.0,92.88135593220339,4048.649159455233
放量突破,1h,75,2,5,592,158,26.68918918918919,5.368617395859407,1.9588564794472447,37.5,92.75337837837837,-9.510817671589322
恐慌闪崩,4h,100,3,20,27,2,7.4074074074074066,5.282658475967096,3.0000000000000036,33.333333333333336,92.59259259259257,-1288.6936609613178
放量突破,4h,75,3,5,116,32,27.586206896551722,15.712322801053569,2.974094970420479,25.0,92.58620689655173,1264.8517605919699
趋势EMA交叉,1h,30,3,10,483,179,37.060041407867494,5.368449885290901,2.722948730499789,10.0,92.29813664596274,1331.7611539513553
看涨插针,1h,20,2,25,866,224,25.86605080831409,6.081233828906312,1.959845462578301,10.0,92.26327944572748,2599.389767493613
EMA50/200黄金交叉,1h,50,15,5,138,71,51.449275362318836,4.76821499031325,4.492206397027964,3.3333333333333335,92.21014492753622,187.82717855683592
恐慌闪崩,1d,150,2,20,23,1,4.3478260869565215,88.77194460755786,1.9999999999999998,75.0,92.17391304347827,895.4388921511575
突破买入,1d,100,2,5,30,6,20.0,51.23510893562037,2.0000000000000013,50.0,92.0,1297.053268068611
RSI超卖,1h,30,5,10,452,183,40.48672566371682,5.74510467692834,4.05632686885582,6.0,91.70353982300887,-397.977718443297
趋势EMA交叉,1d,75,5,5,24,7,29.166666666666668,55.02144532412073,5.000000000000002,15.0,91.66666666666667,1500.7505863442252
突破买入,1d,100,3,5,29,6,20.689655172413794,51.23510893562037,3.0000000000000044,33.333333333333336,91.55172413793103,1192.0532680686106
EMA7/25金叉,4h,50,10,5,106,50,47.16981132075472,13.15188083178087,7.289100204895872,5.0,91.50943396226415,1247.0221505743734
看涨插针,1d,75,3,10,45,7,15.555555555555555,40.913694778060794,3.0000000000000036,25.0,91.33333333333333,1723.9586344642544
突破买入,1d,50,3,15,35,6,17.142857142857142,46.31331902045224,3.0000000000000036,16.666666666666668,91.28571428571428,2863.1987118407
恐慌闪崩,1h,50,10,5,17,8,47.05882352941176,8.038820350745796,8.008253509750134,5.0,91.17647058823528,-38.81859390892414
放量突破,4h,50,2,10,131,28,21.374045801526716,15.994410330544442,2.000000000000002,25.0,91.14503816793892,2418.434892552442
放量突破,1d,50,3,5,10,4,40.0,44.732478476420326,3.0000000000000036,16.666666666666668,91.0,804.6495695284063
突破买入,1h,75,2,5,831,218,26.233453670276774,6.116471737654331,1.9395129550441723,37.5,90.99879663056558,722.3469868328325
看涨插针,1d,50,7,10,39,11,28.205128205128204,43.023108451989586,7.000000000000006,7.142857142857143,90.76923076923077,2772.5419297188523
恐慌闪崩,4h,150,2,25,27,1,3.7037037037037033,6.784116071707838,2.0000000000000027,75.0,90.74074074074073,-1130.3970982073058
EMA50/200黄金交叉,1h,20,2,15,156,57,36.53846153846153,5.582263413067366,1.9395910725696164,10.0,90.57692307692307,1892.5424754067174
看涨插针,1h,75,2,5,858,224,26.107226107226104,6.005519455162066,1.9593387807180902,37.5,90.5128205128205,515.0778549051677
突破买入,1h,20,5,15,567,250,44.091710758377424,5.5547208653625075,3.731094801349999,4.0,90.34391534391531,3088.8474646901573
看涨插针,1d,50,2,20,56,7,12.5,38.7508233051483,2.000000000000002,25.0,90.0,3465.1152627207603
RSI超卖,4h,30,3,25,215,43,20.0,14.281096249507733,2.968198063776395,10.0,90.0,2588.9267939823176
突破买入,1d,50,5,15,35,7,20.0,43.8417233387458,5.000000000000004,10.0,90.0,2503.3809505683075
放量突破,1d,20,2,15,11,4,36.36363636363637,19.999999999999996,2.000000000000005,10.0,90.0,989.9999999999993
恐慌闪崩,1h,150,2,15,19,1,5.263157894736842,1.4053077357425119,2.0000000000000018,75.0,90.0,-518.9203839638627
放量突破,1d,30,3,10,11,4,36.36363636363637,30.000000000000007,3.000000000000003,10.0,90.0,990.0
RSI超卖,4h,75,5,5,167,48,28.74251497005988,12.579424014343116,4.810792100265235,15.0,89.97005988023952,156.6404637845325
看涨插针,1h,50,15,5,463,235,50.75593952483801,4.946881899204583,4.601677367446609,3.3333333333333335,89.95680345572354,566.6740326762521
突破买入,4h,50,10,5,133,62,46.616541353383454,13.440002825845514,7.4799102154399,5.0,89.84962406015038,1511.0327495309452
恐慌闪崩,4h,75,7,5,23,7,30.434782608695656,5.965016570327146,6.6079826358703,10.714285714285714,89.78260869565219,-319.8630309081739
EMA50/200黄金交叉,4h,15,5,15,31,17,54.83870967741935,10.570015369007416,5.000000000000004,3.0,89.51612903225805,1645.3539190968909
恐慌闪崩,1d,150,3,5,22,3,13.636363636363635,70.24879934048242,3.0000000000000027,50.0,89.31818181818181,768.7319901072362
趋势EMA交叉,4h,20,3,30,154,40,25.97402597402597,12.94895341346953,3.0000000000000036,6.666666666666667,89.2207792207792,5278.744096163423
EMA50/200黄金交叉,4h,20,2,30,31,7,22.58064516129032,12.509161195584543,2.000000000000003,10.0,89.03225806451611,1186.9238510727523
看涨插针,4h,50,15,5,123,62,50.40650406504065,11.888848280964528,8.734397571469675,3.3333333333333335,88.8211382113821,1021.5517078007522
EMA7/25金叉,1h,30,3,10,575,207,36.0,5.6106995273445515,2.7433792023334114,10.0,88.79999999999998,1518.5125570162702
突破买入,1h,30,3,10,675,243,36.0,5.696596631269763,2.71763584609914,10.0,88.79999999999998,2102.5429588372367
突破买入,4h,50,3,10,232,52,22.413793103448278,15.681104596521466,2.9864038427315753,16.666666666666668,88.79310344827587,2778.647473274328
EMA7/25金叉,1h,15,3,25,580,211,36.37931034482759,5.445333748725731,2.751919935285363,5.0,88.70689655172416,3337.6741215207608
放量突破,1d,15,3,25,11,4,36.36363636363637,14.999999999999986,3.000000000000003,5.0,88.63636363636365,974.9999999999978
EMA50/200黄金交叉,4h,20,3,15,31,12,38.70967741935484,11.987920180652237,3.0000000000000027,6.666666666666667,88.54838709677419,1302.825632517402
趋势EMA交叉,1h,15,2,30,577,168,29.116117850953206,5.6262616834838965,1.9397852253091092,7.5,88.49220103986136,4555.194170216071
突破买入,1h,15,3,25,687,249,36.24454148471616,5.731737767311486,2.7290146252527876,5.0,88.10043668122273,5797.357454995972
趋势EMA交叉,4h,75,3,5,148,39,26.351351351351347,15.155561364116926,3.0000000000000036,25.0,87.77027027027026,1320.3344660027985
EMA50/200黄金交叉,4h,50,3,5,31,12,38.70967741935484,13.220674658487468,3.0000000000000027,16.666666666666668,87.58064516129033,508.24047950924785
RSI超卖,4h,100,3,5,211,42,19.90521327014218,14.331294886724168,2.967633532364142,33.333333333333336,87.51184834123224,501.92159136437596
恐慌闪崩,1d,50,5,10,20,5,25.0,49.999999999999986,5.0000000000000036,10.0,87.5,1749.9999999999986
看涨插针,1d,50,3,15,48,8,16.666666666666664,38.208055543922164,3.0000000000000036,16.666666666666668,87.49999999999999,2784.9666652706574
RSI超卖,1h,20,3,20,577,185,32.06239168110919,5.650345159590463,2.8449479530612134,6.666666666666667,87.48700173310228,-1398.1148615152006
突破买入,4h,30,3,20,242,54,22.31404958677686,14.601632363384537,2.986982402615338,10.0,87.27272727272728,4538.709118621631
EMA7/25金叉,1d,50,7,10,29,8,27.586206896551722,47.79323494999347,7.000000000000007,7.142857142857143,87.24137931034481,2353.4587959994765
趋势EMA交叉,4h,30,7,10,113,48,42.47787610619469,13.015782992215529,6.195194413432927,4.285714285714286,87.16814159292036,2220.6994675320516
EMA50/200黄金交叉,4h,20,5,10,31,17,54.83870967741935,11.579461285629874,5.000000000000004,4.0,87.09677419354838,1268.508418557078
RSI超卖,4h,50,10,5,116,53,45.689655172413794,12.551188139016105,8.468970166685335,5.0,87.06896551724137,658.3392543333879
放量突破,4h,30,3,15,120,32,26.666666666666668,15.658530999455449,2.975272471765003,10.0,87.0,3588.735217008812
RSI超卖,4h,150,2,5,259,33,12.741312741312742,15.596171026783209,1.9913460073550637,75.0,86.83397683397682,323.14723110800696
趋势EMA交叉,1h,20,2,20,576,166,28.819444444444443,5.809248153796543,1.9353103597312726,10.0,86.80555555555554,3417.1589208080836
EMA50/200黄金交叉,4h,20,7,10,31,18,58.06451612903226,12.047268991983767,6.574938574938581,2.857142857142857,86.7741935483871,1313.7664038150633
RSI超卖,1d,100,5,5,33,7,21.21212121212121,60.90148555563632,5.000000000000004,20.0,86.36363636363637,1481.5519944472705
恐慌闪崩,1h,200,2,10,19,1,5.263157894736842,1.4053077357425119,2.0000000000000018,100.0,86.3157894736842,-345.94692264257515
RSI超卖,1h,50,5,5,450,182,40.44444444444444,5.803175175436491,4.055101861953256,10.0,86.22222222222223,-152.947085370154
RSI超卖,1d,75,10,5,25,8,32.0,52.52217914311964,10.0,7.5,86.0,1250.8871657247855
看涨插针,1h,20,5,15,571,245,42.90718038528897,5.527032637880931,3.851736625275509,4.0,85.90192644483363,1476.8528466151822
EMA7/25金叉,4h,50,15,5,101,50,49.504950495049506,12.502477175133102,8.378472694438374,3.3333333333333335,85.8910891089109,989.1087567014904
RSI超卖,4h,50,15,5,101,50,49.504950495049506,11.85155564437958,9.559825626662496,3.3333333333333335,85.8910891089109,525.1333762959586
突破买入,1h,50,15,5,477,236,49.47589098532495,5.389818001489289,4.360281711479749,3.3333333333333335,85.79664570230608,1105.8457794242631
看涨插针,1h,30,3,10,704,247,35.08522727272727,5.4802485554518885,2.79504665019861,10.0,85.78125,762.850740558518
